id,nome,data_nascimento,sexo,peso_kg,altura_m
3079,pessoa_4456,1955-10-15,F,74.6,1.53
3080,pessoa_576,2025-05-02,M,8.9,0.52
3081,pessoa_4090,1976-11-10,F,47.2,1.71
3082,pessoa_4320,1937-10-29,F,96.2,1.59
3083,pessoa_4437,1933-09-18,M,45.9,1.68
3084,pessoa_1707,1982-11-22,F,74.6,1.68
3085,pessoa_3743,1981-01-04,M,118.2,1.76
3086,pessoa_3471,1989-09-14,M,61.2,1.7
3087,pessoa_1281,2002-09-15,M,74.9,1.7
3088,pessoa_862,2023-04-02,M,18.1,0.87
3089,pessoa_4146,1966-09-26,M,97.6,1.72
3090,pessoa_1802,1991-07-12,M,62.5,1.8
3091,pessoa_1629,1983-05-04,F,54.1,1.67
3092,pessoa_1994,2004-08-21,M,123.4,1.86
3093,pessoa_2640,2012-05-13,F,50.5,1.46
3094,pessoa_270,2022-08-12,F,13.9,0.9
3095,pessoa_630,2025-11-25,M,5.7,0.54
3096,pessoa_3082,1988-07-20,F,47.4,1.53
3097,pessoa_2335,2008-10-25,F,67.1,1.74
3098,pessoa_2967,1990-07-05,F,71.8,1.51
3099,pessoa_301,2016-12-19,F,24.1,1.29
3100,pessoa_460,2015-04-19,F,43.3,1.5
3101,pessoa_1448,2007-08-14,F,55.9,1.66
3102,pessoa_1473,1982-09-30,M,62.4,1.64
3103,pessoa_2047,2014-04-02,F,43.5,1.53
3104,pessoa_4229,1986-06-11,F,41.6,1.58
3105,pessoa_3765,2010-09-03,F,60.5,1.65
3106,pessoa_2114,1996-07-31,F,81.7,1.62
3107,pessoa_28,2021-05-04,M,16.9,0.98
3108,pessoa_3840,1983-01-28,M,54.9,1.65
3109,pessoa_4523,1935-09-16,M,63.8,1.68
3110,pessoa_838,2019-03-18,F,25.2,1.17
3111,pessoa_3827,1982-05-31,M,78.7,1.86
3112,pessoa_2009,1991-05-29,F,52.0,1.55
3113,pessoa_4908,1961-10-24,F,57.7,1.54
3114,pessoa_504,2018-12-05,F,28.3,1.19
3115,pessoa_3207,1972-09-25,F,54.7,1.61
3116,pessoa_4305,1965-08-01,M,66.4,1.8
3117,pessoa_381,2025-10-26,M,7.2,0.47
3118,pessoa_1852,1985-01-03,F,79.8,1.58
3119,pessoa_1526,1994-11-10,M,71.1,1.69
3120,pessoa_2366,1977-08-24,M,80.0,1.75
3121,pessoa_4148,1988-03-08,F,66.3,1.7
3122,pessoa_3053,1990-02-13,M,88.9,1.78
3123,pessoa_2885,2009-06-18,M,61.5,1.59
3124,pessoa_2341,2007-04-10,F,64.6,1.74
3125,pessoa_375,2017-04-02,F,21.6,1.26
3126,pessoa_3261,2006-04-22,M,68.8,1.77
3127,pessoa_2382,1980-12-26,M,69.8,1.75
3128,pessoa_4310,1938-02-02,M,63.0,1.69
3129,pessoa_940,2021-04-19,F,19.7,0.92
3130,pessoa_4199,1976-07-19,M,129.8,1.76
3131,pessoa_4166,1966-08-17,M,92.5,1.72
3132,pessoa_2800,1994-05-08,M,69.5,1.7
3133,pessoa_2148,1978-11-01,M,62.5,1.59
3134,pessoa_3818,1975-08-24,F,51.9,1.61
3135,pessoa_4541,1937-03-12,M,91.8,1.73
3136,pessoa_4217,1978-02-28,M,58.9,1.69
3137,pessoa_2069,1969-05-08,F,54.0,1.54
3138,pessoa_530,2024-04-30,M,8.8,0.71
3139,pessoa_4605,1932-10-08,M,82.0,1.75
3140,pessoa_637,2024-12-03,F,6.6,0.63
3141,pessoa_1270,1975-05-26,M,61.8,1.73
3142,pessoa_186,2021-08-15,M,19.3,1.05
3143,pessoa_4350,1956-05-13,M,77.2,1.7
3144,pessoa_3180,1985-06-22,F,64.3,1.7
3145,pessoa_3455,1980-08-01,F,62.6,1.49
3146,pessoa_1798,1998-02-18,F,59.9,1.58
3147,pessoa_2980,1984-09-10,M,80.3,1.65
3148,pessoa_1442,2007-09-16,F,82.7,1.58
3149,pessoa_3428,1999-10-20,F,45.6,1.63
3150,pessoa_4875,1955-02-24,F,64.6,1.52
3151,pessoa_1536,1975-10-02,M,52.9,1.78
3152,pessoa_3444,1990-09-24,F,61.6,1.64
3153,pessoa_1274,2002-02-06,F,78.7,1.58
3154,pessoa_2468,2002-06-04,F,72.0,1.6
3155,pessoa_608,2016-02-21,M,38.0,1.4
3156,pessoa_3514,1984-11-08,M,70.6,1.67
3157,pessoa_1713,1977-05-16,M,99.4,1.68
3158,pessoa_2200,1971-09-18,F,68.6,1.6
3159,pessoa_956,2022-09-09,F,13.6,0.95
3160,pessoa_2580,1989-10-11,M,68.3,1.77
3161,pessoa_3898,1983-09-29,M,64.9,1.65
3162,pessoa_4426,1955-06-06,F,54.9,1.45
3163,pessoa_3381,1979-03-16,M,68.9,1.78
3164,pessoa_3686,1992-05-25,M,56.4,1.73
3165,pessoa_404,2022-07-17,F,13.1,0.93
3166,pessoa_2072,1999-06-17,F,55.6,1.64
3167,pessoa_4756,1941-03-27,F,59.8,1.53
3168,pessoa_1978,1994-01-07,F,62.4,1.71
3169,pessoa_159,2022-08-27,F,15.7,0.91
3170,pessoa_1749,1971-02-18,M,64.4,1.71
3171,pessoa_2910,1987-05-30,F,58.4,1.65
3172,pessoa_3535,1990-09-04,M,75.6,1.81
3173,pessoa_903,2017-05-01,M,21.0,1.2
3174,pessoa_353,2018-02-26,F,30.2,1.23
3175,pessoa_1231,1988-11-08,M,81.6,1.76
3176,pessoa_4671,1943-04-20,M,73.0,1.67
3177,pessoa_2141,1971-01-13,M,72.1,1.63
3178,pessoa_445,2015-01-04,M,25.7,1.38
3179,pessoa_4949,1939-02-05,M,65.8,1.7
3180,pessoa_755,2021-04-20,M,20.0,0.95
3181,pessoa_1738,1993-03-24,F,48.8,1.51
3182,pessoa_2972,2000-10-12,F,66.2,1.62
3183,pessoa_4980,1937-10-27,F,63.3,1.63
3184,pessoa_2921,1972-09-16,M,71.4,1.74
3185,pessoa_312,2024-12-23,F,5.5,0.73
3186,pessoa_549,2018-11-13,F,26.4,1.31
3187,pessoa_4053,1996-05-30,F,63.4,1.69
3188,pessoa_4762,1954-12-02,F,71.3,1.78
3189,pessoa_1990,1974-12-05,F,64.1,1.68
3190,pessoa_307,2023-03-07,M,18.1,0.97
3191,pessoa_2336,1993-05-09,F,79.1,1.59
3192,pessoa_695,2015-09-17,M,29.2,1.23
3193,pessoa_2357,1981-01-02,M,86.7,1.64
3194,pessoa_1928,1992-01-12,M,63.4,1.71
3195,pessoa_685,2020-05-16,F,18.0,1.0
3196,pessoa_750,2020-08-15,F,33.5,1.08
3197,pessoa_4009,1981-12-22,F,72.5,1.65
3198,pessoa_1267,1967-09-03,M,97.2,1.77
3199,pessoa_3286,1980-07-20,F,69.4,1.51
3200,pessoa_3530,1996-02-08,M,82.9,1.79
3201,pessoa_4424,1943-12-28,M,75.3,1.6
3202,pessoa_3985,2003-03-15,F,55.3,1.65
3203,pessoa_3084,1973-01-20,M,74.8,1.67
3204,pessoa_3062,1977-01-23,F,69.0,1.65
3205,pessoa_3026,1989-10-21,F,74.9,1.64
3206,pessoa_971,2018-01-31,F,26.2,1.19
3207,pessoa_14,2025-10-03,M,6.9,0.48
3208,pessoa_874,2024-03-10,M,14.4,0.84
3209,pessoa_809,2017-09-12,F,26.0,1.29
3210,pessoa_3199,2012-07-22,F,60.2,1.55
3211,pessoa_515,2014-11-04,M,51.8,1.48
3212,pessoa_4473,1943-02-23,M,67.4,1.6
3213,pessoa_410,2020-04-07,M,26.7,1.23
3214,pessoa_3409,2005-07-27,F,75.9,1.61
3215,pessoa_4343,1957-01-07,M,71.9,1.72
3216,pessoa_208,2019-03-23,M,25.0,1.26
3217,pessoa_3692,1977-08-15,M,64.6,1.76
3218,pessoa_459,2017-06-05,M,38.6,1.29
3219,pessoa_3472,2003-01-11,F,49.1,1.67
3220,pessoa_2431,1973-09-27,F,41.1,1.56
3221,pessoa_3658,1980-09-30,F,63.5,1.62
3222,pessoa_111,2018-01-14,F,23.3,1.09
3223,pessoa_4590,1940-02-26,F,69.6,1.6
3224,pessoa_4045,1986-05-21,F,73.8,1.6
3225,pessoa_1884,2001-04-03,M,79.7,1.79
3226,pessoa_1714,1996-03-06,F,64.4,1.58
3227,pessoa_3959,2004-01-24,M,77.2,1.72
3228,pessoa_3400,1969-10-31,F,97.8,1.64
3229,pessoa_553,2020-10-18,M,15.7,1.02
3230,pessoa_1440,1988-04-07,M,67.4,1.67
3231,pessoa_2271,1980-08-25,M,72.6,1.65
3232,pessoa_3145,1978-04-17,M,92.1,1.72
3233,pessoa_2822,1992-07-21,F,63.1,1.55
3234,pessoa_4782,1963-04-01,F,72.1,1.61
3235,pessoa_1926,1994-12-19,F,89.0,1.68
3236,pessoa_635,2025-11-01,M,7.9,0.49
3237,pessoa_4806,1964-10-22,F,72.6,1.72
3238,pessoa_317,2014-12-30,F,28.5,1.48
3239,pessoa_4218,1973-04-06,M,87.9,1.69
3240,pessoa_4700,1930-06-15,F,71.6,1.63
3241,pessoa_1329,1971-03-22,F,80.3,1.7
3242,pessoa_428,2022-01-19,M,14.6,1.0
3243,pessoa_4375,1936-10-03,M,68.6,1.78
3244,pessoa_106,2024-01-09,M,12.2,0.8
3245,pessoa_3042,1995-02-20,F,51.6,1.61
3246,pessoa_143,2020-01-01,M,22.6,1.17
3247,pessoa_2170,1971-02-26,F,50.3,1.59
3248,pessoa_3459,1980-07-08,F,110.4,1.63
3249,pessoa_90,2024-08-03,F,8.3,0.74
3250,pessoa_2919,1969-09-21,M,122.6,1.73
3251,pessoa_3238,1999-09-20,F,65.5,1.58
3252,pessoa_2242,1987-08-10,M,88.8,1.82
3253,pessoa_3175,1993-08-30,F,67.8,1.6
3254,pessoa_3413,1989-03-04,F,63.6,1.67
3255,pessoa_2164,2005-03-30,F,62.4,1.6
3256,pessoa_2637,2009-03-21,M,60.4,1.8
3257,pessoa_1950,1971-10-30,M,70.5,1.74
3258,pessoa_1769,1980-05-27,M,92.2,1.72
3259,pessoa_4291,1961-08-09,M,66.4,1.62
3260,pessoa_2273,1995-02-22,M,83.5,1.74
3261,pessoa_2,2020-03-07,M,18.0,1.12
3262,pessoa_3283,1986-10-18,M,76.2,1.83
3263,pessoa_4958,1940-12-03,M,60.7,1.65
3264,pessoa_1952,1989-06-02,F,56.9,1.67
3265,pessoa_936,2024-05-29,F,8.1,0.73
3266,pessoa_4297,1945-08-04,F,57.1,1.54
3267,pessoa_2721,1991-11-23,M,70.9,1.74
3268,pessoa_4448,1941-12-08,M,81.9,1.67
3269,pessoa_1110,1992-03-07,F,71.5,1.63
3270,pessoa_3961,1986-12-04,M,48.1,1.57
3271,pessoa_592,2014-06-10,M,31.5,1.4
3272,pessoa_1696,1977-10-05,F,38.4,1.63
3273,pessoa_3451,2004-12-26,M,66.4,1.7
3274,pessoa_2937,1983-12-26,M,98.4,1.73
3275,pessoa_4205,2000-06-29,M,77.6,1.93
3276,pessoa_3412,1974-03-16,F,78.6,1.71
3277,pessoa_1577,1995-11-28,F,34.8,1.48
3278,pessoa_3955,2007-02-08,F,57.4,1.55
3279,pessoa_214,2020-07-10,M,27.1,1.11
3280,pessoa_779,2025-05-05,F,8.7,0.53
3281,pessoa_1416,1970-06-09,F,80.1,1.72
3282,pessoa_3760,1979-02-12,M,92.4,1.82
3283,pessoa_2044,1986-05-02,F,65.5,1.71
3284,pessoa_2849,2001-01-08,F,53.2,1.55
3285,pessoa_4538,1943-03-19,F,85.2,1.61
3286,pessoa_3506,2011-02-19,M,55.7,1.61
3287,pessoa_3814,1978-01-11,F,52.1,1.53
3288,pessoa_1568,1994-12-25,M,58.1,1.69
3289,pessoa_166,2026-01-29,M,12.7,0.5
3290,pessoa_4715,1959-08-10,F,45.0,1.5
3291,pessoa_4273,1941-01-15,M,103.0,1.71
3292,pessoa_4927,1935-08-01,F,67.1,1.76
3293,pessoa_1344,1978-02-06,F,72.2,1.68
3294,pessoa_2014,2010-10-28,M,43.0,1.56
3295,pessoa_274,2022-10-03,F,17.8,0.92
3296,pessoa_72,2025-09-27,M,10.4,0.51
3297,pessoa_3888,1984-11-02,M,62.9,1.7
3298,pessoa_1088,1977-05-23,F,71.9,1.64
3299,pessoa_395,2017-11-07,F,23.4,1.16
3300,pessoa_584,2021-06-18,M,17.6,1.05
3301,pessoa_1368,2001-11-16,F,58.8,1.55
3302,pessoa_4988,1934-02-05,F,104.3,1.65
3303,pessoa_4089,1980-02-17,F,54.4,1.6
3304,pessoa_2549,2005-11-22,M,109.1,1.8
3305,pessoa_1014,1977-05-10,F,52.2,1.61
3306,pessoa_4898,1962-05-06,M,70.2,1.66
3307,pessoa_3004,2006-08-18,F,64.4,1.53
3308,pessoa_4789,1938-06-26,F,50.5,1.52
3309,pessoa_4408,1939-02-21,M,72.3,1.68
3310,pessoa_3533,1990-07-22,F,56.3,1.55
3311,pessoa_1764,1994-09-13,F,45.8,1.63
3312,pessoa_1876,1991-09-02,F,73.8,1.68
3313,pessoa_1260,1989-08-31,M,94.0,1.68
3314,pessoa_4531,1957-09-20,M,76.7,1.69
3315,pessoa_2254,2013-01-15,M,56.8,1.54
3316,pessoa_2782,1971-07-01,M,63.9,1.8
3317,pessoa_3593,1994-06-24,M,62.7,1.71
3318,pessoa_527,2024-08-19,M,2.5,0.67
3319,pessoa_4264,1944-07-10,M,92.5,1.83
3320,pessoa_2947,1980-04-18,M,70.7,1.8
3321,pessoa_378,2021-10-17,F,17.2,0.95
3322,pessoa_1560,1979-05-05,F,106.3,1.57
3323,pessoa_3821,2011-05-14,F,50.3,1.46
3324,pessoa_1964,1978-09-23,M,62.8,1.81
3325,pessoa_4733,1936-09-23,M,76.1,1.73
3326,pessoa_349,2020-08-30,F,18.0,1.04
3327,pessoa_2435,1991-03-14,M,79.6,1.86
3328,pessoa_2247,1994-03-31,M,71.3,1.66
3329,pessoa_4167,1971-11-09,M,83.1,1.77
3330,pessoa_1710,1991-10-16,M,64.4,1.7
3331,pessoa_1051,2001-02-11,F,63.1,1.66
3332,pessoa_591,2022-10-22,F,14.7,0.91
3333,pessoa_520,2019-06-12,F,20.4,1.08
3334,pessoa_4753,1948-02-27,M,60.9,1.6
3335,pessoa_4309,1935-03-19,F,58.8,1.62
3336,pessoa_2478,1979-07-16,F,70.3,1.66
3337,pessoa_1084,1985-05-16,F,41.9,1.46
3338,pessoa_3589,1974-12-11,F,66.1,1.67
3339,pessoa_4779,1958-09-16,F,80.5,1.64
3340,pessoa_4510,1950-09-22,F,68.6,1.55
3341,pessoa_1295,2012-06-25,M,55.8,1.54
3342,pessoa_1810,2013-02-17,F,40.9,1.49
3343,pessoa_792,2018-08-18,F,24.8,1.14
3344,pessoa_793,2022-09-02,M,18.1,0.87
3345,pessoa_4115,2001-09-16,F,68.3,1.65
3346,pessoa_1856,2007-04-02,F,46.7,1.68
3347,pessoa_4758,1953-09-27,F,70.0,1.64
3348,pessoa_1981,1991-09-19,M,72.4,1.74
3349,pessoa_3234,1970-06-22,F,46.5,1.58
3350,pessoa_3909,1988-08-01,M,74.4,1.79
3351,pessoa_4985,1935-02-05,F,54.1,1.5
3352,pessoa_3329,1989-02-28,F,66.1,1.7
3353,pessoa_1531,1970-02-22,F,56.4,1.57
3354,pessoa_1411,1972-11-06,M,98.5,1.77
3355,pessoa_4295,1943-11-06,F,69.9,1.55
3356,pessoa_4649,1934-06-04,M,89.3,1.81
3357,pessoa_84,2018-05-31,M,24.1,1.18
3358,pessoa_869,2025-11-23,M,5.9,0.53
3359,pessoa_2351,2005-05-23,F,67.0,1.6
3360,pessoa_21,2022-01-09,F,13.2,0.87
3361,pessoa_3425,2006-08-04,M,46.8,1.7
3362,pessoa_2796,2004-05-11,M,65.0,1.68
3363,pessoa_4573,1937-10-01,M,59.3,1.71
3364,pessoa_1563,1995-07-16,F,65.9,1.71
3365,pessoa_3094,1974-12-19,F,78.9,1.68
3366,pessoa_3156,2004-07-02,M,63.7,1.74
3367,pessoa_974,2019-08-22,F,22.0,1.11
3368,pessoa_1711,1986-09-02,M,64.6,1.78
3369,pessoa_3202,1985-09-24,F,48.2,1.52
3370,pessoa_4372,1965-08-05,F,49.1,1.55
3371,pessoa_4820,1954-01-19,M,77.1,1.71
3372,pessoa_1099,1969-06-10,F,65.6,1.61
3373,pessoa_4162,2000-03-24,F,65.9,1.66
3374,pessoa_2845,1995-12-20,F,74.8,1.65
3375,pessoa_887,2022-10-13,F,20.1,1.02
3376,pessoa_4932,1947-05-20,M,82.6,1.65
3377,pessoa_3679,1978-07-04,M,72.4,1.74
3378,pessoa_4581,1955-07-28,M,81.3,1.77
3379,pessoa_3567,1995-09-26,M,75.8,1.77
3380,pessoa_4402,1962-01-11,F,63.0,1.52
3381,pessoa_516,2015-11-14,F,39.6,1.46
3382,pessoa_4621,1944-11-21,F,69.1,1.6
3383,pessoa_738,2023-12-20,F,14.6,0.83
3384,pessoa_1454,2001-09-01,F,65.4,1.61
3385,pessoa_3972,1988-09-15,F,66.5,1.64
3386,pessoa_4701,1957-01-27,M,77.2,1.76
3387,pessoa_2507,1980-10-02,F,64.9,1.72
3388,pessoa_2995,2007-10-13,F,63.9,1.73
3389,pessoa_2127,2002-04-26,M,73.2,1.61
3390,pessoa_2927,1973-10-09,M,70.0,1.82
3391,pessoa_4746,1966-03-29,M,78.0,1.62
3392,pessoa_907,2021-01-25,M,20.4,1.05
3393,pessoa_3648,1969-01-03,M,96.9,1.75
3394,pessoa_1031,2006-12-28,F,56.6,1.54
3395,pessoa_2508,1996-06-21,F,62.5,1.66
3396,pessoa_2429,1982-05-08,F,58.0,1.69
3397,pessoa_948,2024-01-06,M,11.2,0.79
3398,pessoa_3807,1992-06-15,F,57.6,1.7
3399,pessoa_4755,1965-12-11,F,69.7,1.53
3400,pessoa_716,2021-03-26,F,20.0,1.06
3401,pessoa_4056,1981-10-31,M,114.5,1.84
3402,pessoa_687,2025-09-09,M,6.0,0.5
3403,pessoa_704,2021-11-09,M,15.9,0.91
3404,pessoa_3342,1974-09-17,M,49.5,1.71
3405,pessoa_2354,1969-04-04,M,66.6,1.78
3406,pessoa_2258,2010-07-14,M,74.7,1.71
3407,pessoa_3552,2013-01-14,F,47.9,1.31
3408,pessoa_474,2026-02-10,M,7.4,0.5
3409,pessoa_22,2022-10-24,M,15.0,0.94
3410,pessoa_2753,1997-07-25,F,102.8,1.67
3411,pessoa_886,2020-09-26,F,15.8,0.94
3412,pessoa_2449,1969-08-24,F,68.5,1.66
3413,pessoa_918,2023-05-31,M,14.6,0.81
3414,pessoa_3758,2007-02-10,F,53.8,1.72
3415,pessoa_3752,1988-03-18,F,77.4,1.62
3416,pessoa_2240,1969-08-07,M,54.2,1.63
3417,pessoa_3845,1998-12-04,M,95.8,1.62
3418,pessoa_3396,2006-08-04,F,59.9,1.62
3419,pessoa_1266,2009-08-04,F,55.2,1.6
3420,pessoa_484,2018-09-03,M,24.9,1.25
3421,pessoa_4338,1943-03-30,F,63.1,1.57
3422,pessoa_2964,2010-10-15,F,59.2,1.61
3423,pessoa_1220,1967-04-04,F,86.9,1.67
3424,pessoa_278,2016-04-13,F,38.5,1.35
3425,pessoa_989,2022-11-26,M,14.5,0.93
3426,pessoa_2085,1989-02-06,F,83.8,1.53
3427,pessoa_1246,1977-01-19,F,76.1,1.78
3428,pessoa_2383,1976-02-20,F,40.6,1.67
3429,pessoa_572,2025-01-04,M,5.8,0.66
3430,pessoa_1436,1974-03-02,F,56.2,1.61
3431,pessoa_994,2014-11-23,F,31.1,1.37
3432,pessoa_3931,1986-11-27,F,75.9,1.64
3433,pessoa_3448,1991-07-20,M,81.0,1.85
3434,pessoa_586,2020-02-26,M,30.7,1.14
3435,pessoa_3659,1999-06-26,M,62.5,1.66
3436,pessoa_2515,1984-12-07,F,63.7,1.55
3437,pessoa_1350,1980-08-17,M,53.7,1.77
3438,pessoa_1008,1996-09-21,F,59.6,1.74
3439,pessoa_675,2021-05-20,M,19.8,0.96
3440,pessoa_2413,2013-12-10,F,55.6,1.61
3441,pessoa_2904,1988-04-15,M,73.0,1.66
3442,pessoa_448,2024-11-19,M,10.2,0.71
3443,pessoa_3835,1997-06-01,M,132.0,1.78
3444,pessoa_3759,1996-11-18,M,74.2,1.69
3445,pessoa_3704,1977-05-03,M,50.3,1.63
3446,pessoa_360,2020-01-11,M,25.3,1.04
3447,pessoa_2065,1974-09-12,F,91.3,1.56
3448,pessoa_4450,1947-06-29,F,46.9,1.54
3449,pessoa_3811,1999-03-25,F,53.2,1.65
3450,pessoa_1691,1981-06-17,F,94.3,1.56
3451,pessoa_4327,1932-03-19,F,74.7,1.62
3452,pessoa_1549,1977-03-25,M,69.1,1.77
3453,pessoa_1248,1994-09-16,M,57.3,1.65
3454,pessoa_1986,1970-06-10,F,66.4,1.65
3455,pessoa_295,2023-12-24,F,18.0,0.86
3456,pessoa_1548,1976-03-05,M,68.0,1.66
3457,pessoa_2013,1990-12-10,F,65.1,1.58
3458,pessoa_589,2021-01-13,F,24.8,1.09
3459,pessoa_3330,1969-12-05,F,55.1,1.56
3460,pessoa_2404,2009-10-05,M,67.6,1.76
3461,pessoa_2130,1992-01-31,M,57.3,1.61
3462,pessoa_4389,1950-11-28,M,75.1,1.73
3463,pessoa_2411,2012-11-09,F,43.6,1.47
3464,pessoa_2720,1988-06-22,M,65.7,1.72
3465,pessoa_426,2025-03-08,F,7.5,0.66
3466,pessoa_2583,1983-12-02,F,95.8,1.61
3467,pessoa_1055,1980-02-05,F,76.8,1.56
3468,pessoa_3967,1967-09-25,M,64.7,1.77
3469,pessoa_4563,1934-09-23,F,60.2,1.55
3470,pessoa_557,2021-07-09,F,20.6,1.07
3471,pessoa_4359,1941-09-13,F,57.7,1.44
3472,pessoa_3939,2012-04-29,F,38.8,1.49
3473,pessoa_4713,1963-05-01,F,53.4,1.49
3474,pessoa_2470,1971-02-14,F,53.9,1.53
3475,pessoa_4711,1958-08-02,M,115.9,1.69
3476,pessoa_356,2018-02-11,M,25.4,1.17
3477,pessoa_1194,2004-04-13,F,71.7,1.48
3478,pessoa_1717,1979-09-29,F,48.0,1.63
3479,pessoa_3417,1979-01-29,M,86.1,1.85
3480,pessoa_2605,1993-12-01,M,111.4,1.82
3481,pessoa_4130,1992-01-08,F,68.2,1.58
3482,pessoa_2829,1991-04-25,F,67.6,1.57
3483,pessoa_1705,1967-10-05,M,105.8,1.71
3484,pessoa_2864,1970-12-16,M,68.7,1.72
3485,pessoa_2619,1980-04-10,M,80.0,1.77
3486,pessoa_2401,1973-05-22,M,131.8,1.76
3487,pessoa_2140,1979-02-21,F,67.3,1.5
3488,pessoa_3240,2011-07-24,F,53.3,1.5
3489,pessoa_2384,1978-02-11,M,57.4,1.67
3490,pessoa_3219,1996-06-20,M,61.8,1.8
3491,pessoa_3936,1972-03-28,F,46.8,1.63
3492,pessoa_1286,1978-03-01,M,92.3,1.69
3493,pessoa_3797,1975-06-23,F,51.1,1.58
3494,pessoa_4895,1945-09-26,M,76.9,1.72
3495,pessoa_4469,1947-04-15,M,66.9,1.66
3496,pessoa_2088,1984-09-23,M,76.9,1.69
3497,pessoa_1890,1985-08-04,M,74.9,1.77
3498,pessoa_4623,1936-09-17,M,92.0,1.87
3499,pessoa_1592,1985-03-18,F,53.2,1.5
3500,pessoa_1347,1992-07-01,M,48.5,1.7
3501,pessoa_4432,1961-11-18,F,48.6,1.59
3502,pessoa_2163,1982-02-15,M,100.4,1.73
3503,pessoa_2397,1989-05-28,F,69.8,1.58
3504,pessoa_4769,1946-04-18,M,115.5,1.69
3505,pessoa_2272,1995-06-02,M,115.5,1.7
3506,pessoa_4491,1965-08-07,F,76.7,1.61
3507,pessoa_3112,1988-07-30,M,80.1,1.77
3508,pessoa_1138,1967-09-16,M,81.9,1.81
3509,pessoa_3896,2009-12-15,M,56.1,1.72
3510,pessoa_973,2017-06-14,M,33.8,1.29
3511,pessoa_796,2022-10-11,F,13.3,0.98
3512,pessoa_3021,1990-12-10,M,82.4,1.76
3513,pessoa_1712,1978-12-01,M,65.1,1.76
3514,pessoa_3388,2012-03-30,F,77.9,1.68
3515,pessoa_37,2021-12-20,F,16.2,0.89
3516,pessoa_454,2025-09-03,F,7.8,0.53
3517,pessoa_914,2023-06-19,M,11.7,0.85
3518,pessoa_4082,1993-11-29,M,70.1,1.71
3519,pessoa_1200,1968-06-23,F,89.0,1.69
3520,pessoa_1275,2003-12-22,F,68.6,1.7
3521,pessoa_2376,2006-04-22,M,69.6,1.69
3522,pessoa_38,2024-10-08,M,9.9,0.69
3523,pessoa_975,2023-04-28,F,17.3,0.91
3524,pessoa_3196,2005-03-18,F,79.7,1.59
3525,pessoa_984,2019-12-16,M,22.4,1.1
3526,pessoa_3905,1989-04-09,M,73.0,1.72
3527,pessoa_4070,2010-10-29,F,63.5,1.52
3528,pessoa_1419,1993-03-01,M,115.2,1.73
3529,pessoa_3333,1984-10-19,F,68.5,1.68
3530,pessoa_1561,1983-01-22,M,58.7,1.81
3531,pessoa_40,2016-11-01,M,47.2,1.27
3532,pessoa_1487,1975-05-02,F,95.7,1.6
3533,pessoa_3884,1976-11-16,F,64.9,1.72
3534,pessoa_170,2021-05-15,M,14.7,1.05
3535,pessoa_1356,2007-06-01,M,73.8,1.73
3536,pessoa_2786,1972-05-20,F,93.2,1.65
3537,pessoa_3633,1992-04-13,M,60.4,1.65
3538,pessoa_4749,1953-07-23,F,64.8,1.58
3539,pessoa_4005,1970-10-12,M,80.9,1.77
3540,pessoa_2683,1971-06-30,F,116.5,1.66
3541,pessoa_4705,1956-07-05,M,68.2,1.75
3542,pessoa_4026,1988-12-03,M,80.0,1.79
3543,pessoa_1641,2001-04-08,F,49.8,1.53
3544,pessoa_1291,2012-03-05,F,74.9,1.5
3545,pessoa_1381,1982-11-06,M,81.2,1.69
3546,pessoa_1934,2001-10-11,M,93.0,1.71
3547,pessoa_580,2025-04-06,F,8.6,0.7
3548,pessoa_4221,1980-06-01,M,81.5,1.69
3549,pessoa_3161,1985-07-02,F,64.2,1.65
3550,pessoa_2031,2003-05-08,F,51.2,1.62
3551,pessoa_893,2022-11-06,M,14.9,0.91
3552,pessoa_3952,1992-02-24,F,53.6,1.62
3553,pessoa_781,2019-12-13,M,20.3,1.05
3554,pessoa_160,2021-07-27,M,20.7,1.09
3555,pessoa_3,2015-09-01,F,40.3,1.34
3556,pessoa_2264,1990-12-28,F,71.5,1.63
3557,pessoa_3217,1990-02-11,M,79.7,1.75
3558,pessoa_2110,1970-12-13,F,72.3,1.61
3559,pessoa_850,2023-04-29,F,15.8,0.86
3560,pessoa_2738,2005-11-21,F,58.8,1.7
3561,pessoa_2467,1967-07-28,M,66.5,1.67
3562,pessoa_3651,1987-09-01,F,50.7,1.69
3563,pessoa_1597,2007-09-15,M,73.9,1.74
3564,pessoa_1777,1977-07-09,F,80.7,1.74
3565,pessoa_1914,1974-04-27,M,75.6,1.68
3566,pessoa_1044,1984-09-12,F,71.0,1.63
3567,pessoa_4714,1952-01-06,M,62.2,1.65
3568,pessoa_1545,2006-01-25,F,59.2,1.57
3569,pessoa_2737,1993-05-18,M,68.5,1.79
3570,pessoa_3707,1968-06-24,F,68.0,1.58
3571,pessoa_4618,1946-04-13,F,53.4,1.54
3572,pessoa_54,2019-05-13,M,18.4,1.08
3573,pessoa_1797,1979-08-13,F,60.1,1.6
3574,pessoa_1912,1986-05-04,M,108.1,1.69
3575,pessoa_2307,1997-09-21,M,74.9,1.82
3576,pessoa_2554,2004-09-16,M,81.9,1.73
3577,pessoa_2801,2006-06-23,M,65.8,1.71
3578,pessoa_4087,2007-03-18,F,73.4,1.7
3579,pessoa_4128,2008-03-20,F,60.3,1.63
3580,pessoa_825,2018-12-23,M,25.2,1.16
